OriginalUsername,MediaId,CreatedDate,PostUrl,NrLikes,NrComments,ViewCount,IsVideo,TaggedUsers,MentionedUsers,Caption,Location
satisfiedabc,2315694585241470745_16589495810,5/24/2020 1:18:48 AM,https://www.instagram.com/p/CAi__TJnQcZ,167199,1625,0,No,,"@satisfiedabc,@satisfiedacc,@satisfiedabc,@satisfiedacc","⬇️Have fun with this game of cat🐱⬇️
👉swipe --
👉link in bio
---------------------------------
Follow @satisfiedabc
Follow my backup @satisfiedacc
Follow @satisfiedabc
Follow my backup @satisfiedacc
-------------------------------------
Credit: @ dm me
-------------------------------------
#slime #slimey #asmr #asmrsounds #christmas #sleepaid #slimevideo #crunch #crunchy #fluffyslime #jigglyslime #butterslime #crunchyslime #floam #crunchyfloam #satisfying #satisfyingvideo #art  #slimer #stressrelief #clearslime #art #satisfy #oddlysatisfying #slimerecipe #slimerepost #satisfyingfloam  #floammaking #daisoclay #slimecompilation
-",
satisfiedabc,2314963635671009443_16589495810,5/23/2020 1:06:32 AM,https://www.instagram.com/p/CAgZylUHgij,62010,342,0,No,,"@satisfiedabc,@satisfiedacc,@satisfiedabc,@satisfiedacc","So nice♥️🔥😍🤩
👉swipe --
👉link in bio
---------------------------------
Follow @satisfiedabc
Follow my backup @satisfiedacc
Follow @satisfiedabc
Follow my backup @satisfiedacc
-------------------------------------
Credit: @ dm me
-------------------------------------
#slime #slimey #asmr #asmrsounds #christmas #sleepaid #slimevideo #crunch #crunchy #fluffyslime #jigglyslime #butterslime #crunchyslime #floam #crunchyfloam #satisfying #satisfyingvideo #art  #slimer #stressrelief #clearslime #art #satisfy #oddlysatisfying #slimerecipe #slimerepost #satisfyingfloam  #floammaking #daisoclay #slimecompilation
-",
satisfiedabc,2314247237995033443_16589495810,5/22/2020 1:23:10 AM,https://www.instagram.com/p/CAd25n_H3Nj,738,1,0,No,,"@satisfiedabc,@satisfiedacc,@satisfiedabc,@satisfiedacc","So nice♥️🔥😍🤩
👉swipe --
👉link in bio
---------------------------------
Follow @satisfiedabc
Follow my backup @satisfiedacc
Follow @satisfiedabc
Follow my backup @satisfiedacc
-------------------------------------
Credit: @ dm me
-------------------------------------
#slime #slimey #asmr #asmrsounds #christmas #sleepaid #slimevideo #crunch #crunchy #fluffyslime #jigglyslime #butterslime #crunchyslime #floam #crunchyfloam #satisfying #satisfyingvideo #art  #slimer #stressrelief #clearslime #art #satisfy #oddlysatisfying #slimerecipe #slimerepost #satisfyingfloam  #floammaking #daisoclay #slimecompilation
-",
satisfiedabc,2313484512033491007_16589495810,5/21/2020 12:07:46 AM,https://www.instagram.com/p/CAbJegFH8g_,15795,248,0,No,,"@satisfiedabc,@satisfiedacc,@satisfiedabc,@satisfiedacc","Is there any other author♥️🔥😍🤩
👉swipe --
👉link in bio
---------------------------------
Follow @satisfiedabc
Follow my backup @satisfiedacc
Follow @satisfiedabc
Follow my backup @satisfiedacc
-------------------------------------
Credit: @ dm me
-------------------------------------
#slime #slimey #asmr #asmrsounds #christmas #sleepaid #slimevideo #crunch #crunchy #fluffyslime #jigglyslime #butterslime #crunchyslime #floam #crunchyfloam #satisfying #satisfyingvideo #art  #slimer #stressrelief #clearslime #art #satisfy #oddlysatisfying #slimerecipe #slimerepost #satisfyingfloam  #floammaking #daisoclay #slimecompilation
-",
satisfiedabc,2312824890117284755_16589495810,5/20/2020 2:17:13 AM,https://www.instagram.com/p/CAYzfvTH2OT,40533,30,0,No,,"@satisfiedabc,@satisfiedacc,@satisfiedabc,@satisfiedacc","Rate it from 1-10 ♥️🔥😍🤩
👉swipe --
👉link in bio
---------------------------------
Follow @satisfiedabc
Follow my backup @satisfiedacc
Follow @satisfiedabc
Follow my backup @satisfiedacc
-------------------------------------
Credit: @ dm me
-------------------------------------
#slime #slimey #asmr #asmrsounds #christmas #sleepaid #slimevideo #crunch #crunchy #fluffyslime #jigglyslime #butterslime #crunchyslime #floam #crunchyfloam #satisfying #satisfyingvideo #art  #slimer #stressrelief #clearslime #art #satisfy #oddlysatisfying #slimerecipe #slimerepost #satisfyingfloam  #floammaking #daisoclay #slimecompilation
-",
satisfiedabc,2312026187227756823_16589495810,5/18/2020 11:50:20 PM,https://www.instagram.com/p/CAV95FRHHkX,125020,642,0,No,,"@satisfiedabc,@satisfiedacc,@satisfiedabc,@satisfiedacc","Rate it from 1-10 ♥️🔥😍🤩
👉swipe --
👉link in bio
---------------------------------
Follow @satisfiedabc
Follow my backup @satisfiedacc
Follow @satisfiedabc
Follow my backup @satisfiedacc
-------------------------------------
Credit: @ dm me
-------------------------------------
#slime #slimey #asmr #asmrsounds #christmas #sleepaid #slimevideo #crunch #crunchy #fluffyslime #jigglyslime #butterslime #crunchyslime #floam #crunchyfloam #satisfying #satisfyingvideo #art  #slimer #stressrelief #clearslime #art #satisfy #oddlysatisfying #slimerecipe #slimerepost #satisfyingfloam  #floammaking #daisoclay #slimecompilation
-",
satisfiedabc,2311310384899688113_16589495810,5/18/2020 12:08:10 AM,https://www.instagram.com/p/CATbIyZngax,236961,969,0,No,,"@satisfiedabc,@satisfiedacc,@satisfiedabc,@satisfiedacc","Rate it from 1-10 ♥️🔥😍🤩
👉swipe --
👉link in bio
---------------------------------
Follow @satisfiedabc
Follow my backup @satisfiedacc
Follow @satisfiedabc
Follow my backup @satisfiedacc
-------------------------------------
Credit: @ dm me
-------------------------------------
#slime #slimey #asmr #asmrsounds #christmas #sleepaid #slimevideo #crunch #crunchy #fluffyslime #jigglyslime #butterslime #crunchyslime #floam #crunchyfloam #satisfying #satisfyingvideo #art  #slimer #stressrelief #clearslime #art #satisfy #oddlysatisfying #slimerecipe #slimerepost #satisfyingfloam  #floammaking #daisoclay #slimecompilation
-",
satisfiedabc,2310629510436697638_16589495810,5/17/2020 1:35:24 AM,https://www.instagram.com/p/CARAUwpHTYm,4830,5,0,No,,"@satisfiedabc,@satisfiedacc,@satisfiedabc,@satisfiedacc","So nice ♥️🔥😍🤩
👉swipe --
👉link in bio
---------------------------------
Follow @satisfiedabc
Follow my backup @satisfiedacc
Follow @satisfiedabc
Follow my backup @satisfiedacc
-------------------------------------
Credit: @ dm me
-------------------------------------
#slime #slimey #asmr #asmrsounds #christmas #sleepaid #slimevideo #crunch #crunchy #fluffyslime #jigglyslime #butterslime #crunchyslime #floam #crunchyfloam #satisfying #satisfyingvideo #art  #slimer #stressrelief #clearslime #art #satisfy #oddlysatisfying #slimerecipe #slimerepost #satisfyingfloam  #floammaking #daisoclay #slimecompilation
-",
satisfiedabc,2309860566167926669_16589495810,5/16/2020 12:07:38 AM,https://www.instagram.com/p/CAORfJfHzeN,1127,6,0,No,,"@satisfiedabc,@satisfiedacc,@satisfiedabc,@satisfiedacc,@fin_draper","So nice♥️🔥😍🤩
👉Want to get in shape during quarantine🦵💪?
--
👉Use the app in bio, it helps alot!
---------------------------------
Follow @satisfiedabc
Follow my backup @satisfiedacc
Follow @satisfiedabc
Follow my backup @satisfiedacc
-------------------------------------
Credit: @fin_draper
-------------------------------------
#slime #slimey #asmr #asmrsounds #christmas #sleepaid #slimevideo #crunch #crunchy #fluffyslime #jigglyslime #butterslime #crunchyslime #floam #crunchyfloam #satisfying #satisfyingvideo #art  #slimer #stressrelief #clearslime #art #satisfy #oddlysatisfying #slimerecipe #slimerepost #satisfyingfloam  #floammaking #daisoclay #slimecompilation
-",
satisfiedabc,2309069587936694917_16589495810,5/14/2020 9:56:06 PM,https://www.instagram.com/p/CALdo5mn9KF,505,8,0,No,,"@satisfiedabc,@satisfiedacc,@satisfiedabc,@satisfiedacc","So nice♥️🔥😍🤩
👉Want to get in shape during quarantine🦵💪?
--
👉Use the app in bio, it helps alot!
---------------------------------
Follow @satisfiedabc
Follow my backup @satisfiedacc
Follow @satisfiedabc
Follow my backup @satisfiedacc
-------------------------------------
Credit: @ dm me
-------------------------------------
#slime #slimey #asmr #asmrsounds #christmas #sleepaid #slimevideo #crunch #crunchy #fluffyslime #jigglyslime #butterslime #crunchyslime #floam #crunchyfloam #satisfying #satisfyingvideo #art  #slimer #stressrelief #clearslime #art #satisfy #oddlysatisfying #slimerecipe #slimerepost #satisfyingfloam  #floammaking #daisoclay #slimecompilation
-",
satisfiedabc,2308434913337912919_16589495810,5/14/2020 12:55:07 AM,https://www.instagram.com/p/CAJNVK0na5X,685,8,0,No,,"@satisfiedabc,@satisfiedacc,@satisfiedabc,@satisfiedacc","How?? ♥️🔥😍🤩
👉Want to get in shape during quarantine🦵💪?
--
👉Use the app in bio, it helps alot!
---------------------------------
Follow @satisfiedabc
Follow my backup @satisfiedacc
Follow @satisfiedabc
Follow my backup @satisfiedacc
-------------------------------------
Credit: @ dm me
-------------------------------------
#slime #slimey #asmr #asmrsounds #christmas #sleepaid #slimevideo #crunch #crunchy #fluffyslime #jigglyslime #butterslime #crunchyslime #floam #crunchyfloam #satisfying #satisfyingvideo #art  #slimer #stressrelief #clearslime #art #satisfy #oddlysatisfying #slimerecipe #slimerepost #satisfyingfloam  #floammaking #daisoclay #slimecompilation
-",
satisfiedabc,2307686760854782964_16589495810,5/13/2020 12:08:40 AM,https://www.instagram.com/p/CAGjOHhnwP0,833,6,0,No,,"@satisfiedabc,@satisfiedacc,@satisfiedabc,@satisfiedacc,@makegallery","👉Want to get in shape during quarantine🦵💪?
--
👉Use the app in bio, it helps alot!
---------------------------------
Follow @satisfiedabc
Follow my backup @satisfiedacc
Follow @satisfiedabc
Follow my backup @satisfiedacc
-------------------------------------
Credit: @makegallery
-------------------------------------
#slime #slimey #asmr #asmrsounds #christmas #sleepaid #slimevideo #crunch #crunchy #fluffyslime #jigglyslime #butterslime #crunchyslime #floam #crunchyfloam #satisfying #satisfyingvideo #art  #slimer #stressrelief #clearslime #art #satisfy #oddlysatisfying #slimerecipe #slimerepost #satisfyingfloam  #floammaking #daisoclay #slimecompilation
-",
satisfiedabc,2306961326088894436_16589495810,5/12/2020 12:07:22 AM,https://www.instagram.com/p/CAD-RpwF7fk,688,1,0,No,,"@satisfiedabc,@satisfiedacc,@satisfiedabc,@satisfiedacc","Nice flowers ♥️🔥😍🤩
👉Want to get in shape during quarantine🦵💪?
--
👉Use the app in bio, it helps alot!
---------------------------------
Follow @satisfiedabc
Follow my backup @satisfiedacc
Follow @satisfiedabc
Follow my backup @satisfiedacc
-------------------------------------
Credit: @ dm me
-------------------------------------
#slime #slimey #asmr #asmrsounds #christmas #sleepaid #slimevideo #crunch #crunchy #fluffyslime #jigglyslime #butterslime #crunchyslime #floam #crunchyfloam #satisfying #satisfyingvideo #art  #slimer #stressrelief #clearslime #art #satisfy #oddlysatisfying #slimerecipe #slimerepost #satisfyingfloam  #floammaking #daisoclay #slimecompilation
-",
satisfiedabc,2306240229752164916_16589495810,5/11/2020 12:14:41 AM,https://www.instagram.com/p/CABaUUdF9I0,1289,5,0,No,,"@satisfiedabc,@satisfiedacc,@satisfiedabc,@satisfiedacc","So u like soccer 🔥🔥😍🤩
👉Want to get in shape during quarantine🦵💪?
--
👉Use the app in bio, it helps alot!
---------------------------------
Follow @satisfiedabc
Follow my backup @satisfiedacc
Follow @satisfiedabc
Follow my backup @satisfiedacc
-------------------------------------
Credit: @ dm me
-------------------------------------
#slime #slimey #asmr #asmrsounds #christmas #sleepaid #slimevideo #crunch #crunchy #fluffyslime #jigglyslime #butterslime #crunchyslime #floam #crunchyfloam #satisfying #satisfyingvideo #art  #slimer #stressrelief #clearslime #art #satisfy #oddlysatisfying #slimerecipe #slimerepost #satisfyingfloam  #floammaking #daisoclay #slimecompilation
-",
satisfiedabc,2305557133256892143_16589495810,5/10/2020 1:37:29 AM,https://www.instagram.com/p/B_--_9RJR7v,1049,4,0,No,,"@satisfiedabc,@satisfiedacc,@satisfiedabc,@satisfiedacc","Nice 🔥🔥😍🤩
👉Want to get in shape during quarantine🦵💪?
--
👉Use the app in bio, it helps alot!
---------------------------------
Follow @satisfiedabc
Follow my backup @satisfiedacc
Follow @satisfiedabc
Follow my backup @satisfiedacc
-------------------------------------
Credit: @ dm me
-------------------------------------
#slime #slimey #asmr #asmrsounds #christmas #sleepaid #slimevideo #crunch #crunchy #fluffyslime #jigglyslime #butterslime #crunchyslime #floam #crunchyfloam #satisfying #satisfyingvideo #art  #slimer #stressrelief #clearslime #art #satisfy #oddlysatisfying #slimerecipe #slimerepost #satisfyingfloam  #floammaking #daisoclay #slimecompilation
-",
satisfiedabc,2304816526007414629_16589495810,5/9/2020 1:06:02 AM,https://www.instagram.com/p/B_8WmtBHy9l,1714,7,0,No,,"@satisfiedabc,@satisfiedacc,@satisfiedabc,@satisfiedacc","Nice part 🔥🔥😍🤩
👉Want to get in shape during quarantine🦵💪?
--
👉Use the app in bio, it helps alot!
---------------------------------
Follow @satisfiedabc
Follow my backup @satisfiedacc
Follow @satisfiedabc
Follow my backup @satisfiedacc
-------------------------------------
Credit: @ dm me
-------------------------------------
#slime #slimey #asmr #asmrsounds #christmas #sleepaid #slimevideo #crunch #crunchy #fluffyslime #jigglyslime #butterslime #crunchyslime #floam #crunchyfloam #satisfying #satisfyingvideo #art  #slimer #stressrelief #clearslime #art #satisfy #oddlysatisfying #slimerecipe #slimerepost #satisfyingfloam  #floammaking #daisoclay #slimecompilation
-",
satisfiedabc,2304060779913012682_16589495810,5/8/2020 12:05:01 AM,https://www.instagram.com/p/B_5qxJnn-XK,83492,288,967425,Yes,,"@satisfiedabc,@satisfiedacc,@satisfiedabc,@satisfiedacc,@shibakoma","👏👏👏for 🤩♥️🔥😍
Follow @satisfiedabc
Follow my backup @satisfiedacc
Follow @satisfiedabc
Follow my backup @satisfiedacc
-------------------------------------
Credit: @shibakoma
-------------------------------------
#slime #slimey #asmr #asmrsounds #christmas #sleepaid #slimevideo #crunch #crunchy #fluffyslime #jigglyslime #butterslime #crunchyslime #floam #crunchyfloam #satisfying #satisfyingvideo #art  #slimer #stressrelief #clearslime #art #satisfy #oddlysatisfying #slimerecipe #slimerepost #satisfyingfloam  #floammaking #daisoclay #slimecompilation
-",
satisfiedabc,2303358930708704388_16589495810,5/7/2020 12:51:51 AM,https://www.instagram.com/p/B_3LL5nHayE,6304,25,109447,Yes,,"@satisfiedabc,@satisfiedacc,@satisfiedabc,@satisfiedacc","So nice 🤩😍🔥♥️
Follow @satisfiedabc
Follow my backup @satisfiedacc
Follow @satisfiedabc
Follow my backup @satisfiedacc
-------------------------------------
Credit: @ dm me
-------------------------------------
#slime #slimey #asmr #asmrsounds #christmas #sleepaid #slimevideo #crunch #crunchy #fluffyslime #jigglyslime #butterslime #crunchyslime #floam #crunchyfloam #satisfying #satisfyingvideo #art  #slimer #stressrelief #clearslime #art #satisfy #oddlysatisfying #slimerecipe #slimerepost #satisfyingfloam  #floammaking #daisoclay #slimecompilation
-",
satisfiedabc,2302591525715935582_16589495810,5/5/2020 11:25:21 PM,https://www.instagram.com/p/B_0cssBH4Fe,35619,131,0,No,,"@satisfiedabc,@satisfiedacc,@satisfiedabc,@satisfiedacc","Do u like dogs? Pro trainer😍🤩
⬇️Your house as u like in this satisfiying game🏗🏘😍⬇️
--
👉Link in bio to download the satisfying game 🏗♥️🏠
---------------------------------
Follow @satisfiedabc
Follow my backup @satisfiedacc
Follow @satisfiedabc
Follow my backup @satisfiedacc
-------------------------------------
Credit: @ dm me
-------------------------------------
#slime #slimey #asmr #asmrsounds #christmas #sleepaid #slimevideo #crunch #crunchy #fluffyslime #jigglyslime #butterslime #crunchyslime #floam #crunchyfloam #satisfying #satisfyingvideo #art  #slimer #stressrelief #clearslime #art #satisfy #oddlysatisfying #slimerecipe #slimerepost #satisfyingfloam  #floammaking #daisoclay #slimecompilation
-",
satisfiedabc,2301827719024661936_16589495810,5/4/2020 10:07:48 PM,https://www.instagram.com/p/B_xvB1mnNWw,2512,3,0,No,,"@satisfiedabc,@satisfiedacc,@satisfiedabc,@satisfiedacc,@witenry","How many colors 😍🤩
⬇️Your house as u like in this satisfiying game🏗🏘😍⬇️
--
👉Link in bio to download the satisfying game 🏗♥️🏠
---------------------------------
Follow @satisfiedabc
Follow my backup @satisfiedacc
Follow @satisfiedabc
Follow my backup @satisfiedacc
-------------------------------------
Credit: @witenry
-------------------------------------
#slime #slimey #asmr #asmrsounds #christmas #sleepaid #slimevideo #crunch #crunchy #fluffyslime #jigglyslime #butterslime #crunchyslime #floam #crunchyfloam #satisfying #satisfyingvideo #art  #slimer #stressrelief #clearslime #art #satisfy #oddlysatisfying #slimerecipe #slimerepost #satisfyingfloam  #floammaking #daisoclay #slimecompilation
-",
satisfiedabc,2301152960611882953_16589495810,5/3/2020 11:47:11 PM,https://www.instagram.com/p/B_vVmz3HBfJ,342343,3315,0,No,,"@satisfiedabc,@satisfiedacc,@satisfiedabc,@satisfiedacc","Lot of training 😍🤩
⬇️Your house as u like is this satisfiying game🏗🏘😍⬇️
--
👉Link in bio to download the satisfying game 🏗♥️🏠
---------------------------------
Follow @satisfiedabc
Follow my backup @satisfiedacc
Follow @satisfiedabc
Follow my backup @satisfiedacc
-------------------------------------
Credit: @ dm me
-------------------------------------
#slime #slimey #asmr #asmrsounds #christmas #sleepaid #slimevideo #crunch #crunchy #fluffyslime #jigglyslime #butterslime #crunchyslime #floam #crunchyfloam #satisfying #satisfyingvideo #art  #slimer #stressrelief #clearslime #art #satisfy #oddlysatisfying #slimerecipe #slimerepost #satisfyingfloam  #floammaking #daisoclay #slimecompilation
-",
satisfiedabc,2300362651976241754_16589495810,5/2/2020 9:36:59 PM,https://www.instagram.com/p/B_sh6TlnpJa,35759,710,0,No,,"@satisfiedabc,@satisfiedacc,@satisfiedabc,@satisfiedacc","What's orange in ur language 😍🤩
⬇️Your house as u like is this satisfiying game🏗🏘😍⬇️
--
👉Link in bio to download the satisfying game 🏗♥️🏠
---------------------------------
Follow @satisfiedabc
Follow my backup @satisfiedacc
Follow @satisfiedabc
Follow my backup @satisfiedacc
-------------------------------------
Credit: @ dm me
-------------------------------------
#slime #slimey #asmr #asmrsounds #christmas #sleepaid #slimevideo #crunch #crunchy #fluffyslime #jigglyslime #butterslime #crunchyslime #floam #crunchyfloam #satisfying #satisfyingvideo #art  #slimer #stressrelief #clearslime #art #satisfy #oddlysatisfying #slimerecipe #slimerepost #satisfyingfloam  #floammaking #daisoclay #slimecompilation
-",
satisfiedabc,2299697894344462122_16589495810,5/1/2020 11:36:13 PM,https://www.instagram.com/p/B_qKwzzHY8q,6143,37,0,No,,"@satisfiedabc,@satisfiedacc,@satisfiedabc,@satisfiedacc","Lovely rhythm😍🤩
⬇️Your house as u like is this satisfiying game🏗🏘😍⬇️
--
👉Link in bio to download the satisfying game 🏗♥️🏠
---------------------------------
Follow @satisfiedabc
Follow my backup @satisfiedacc
Follow @satisfiedabc
Follow my backup @satisfiedacc
-------------------------------------
Credit: @ dm me
-------------------------------------
#slime #slimey #asmr #asmrsounds #christmas #sleepaid #slimevideo #crunch #crunchy #fluffyslime #jigglyslime #butterslime #crunchyslime #floam #crunchyfloam #satisfying #satisfyingvideo #art  #slimer #stressrelief #clearslime #art #satisfy #oddlysatisfying #slimerecipe #slimerepost #satisfyingfloam  #floammaking #daisoclay #slimecompilation
-",
